|Unnamed: 0|city|company_name|country_code|description|founded_year|funding_rounds|funding_total_usd|market|raised_amount_usd|sector|status|hasAI|hasAlgo|hasData|hasDeep|hasYtics
336|1715.0||Sapho||Sapho empowers employees with a modern portal experience that surfaces personalized and relevant tasks and data using micro apps. Sapho micro apps are built by IT on top of existing systems using pre-built templates and a drag-and-drop micro app builder. These micro apps – available on any device, intranet, or messenger – provide employees...|2014.0|1|3000000|Apps|3000000.0|technology|operating|0|0|0|0|0
337|1716.0|Allentown|Sarbari|USA|Sarbari provides web-based purchasing software designed to streamline the purchasing process for restaurants and foodservice operations in the back-of-the-house.  Using the software helps restaurant owners and foodservice operators improve efficiency, and provide complete transparency around purchasing, prices, and the product data provided by all...|2009.0|1|2125000|Software|2125000.0|technology|operating|0|0|0|0|0
338|1725.0|London|Scicasts|GBR|Scicasts is a data technology and media company that connects science professionals and decision makers to a dynamic network of critical information, new ideas and cross-sectorintelligence.The company's core technology (called NEBULi) provides cognition-based (advanced AI) solution for the multi-billion dollar scientific information...|2012.0|1|250000|Analytics|250000.0|technology|operating|0|0|0|0|0
339|1726.0|Durham|Science Behind Sweat|USA|RxAnalytics helps athletes improve their fitness and health by providing personalized recommendations driven by predictive analytics. Founded by PhD geneticists and statisticians who are collegiate athletes and competitive CrossFitters, RxAnalytics combines in-depth domain expertise with proprietary machine learning analytics to create a novel...|2011.0|1|50000|Analytics|50000.0|technology|operating|0|0|0|0|0
340|1730.0|Sarasota|Second Half Playbook|USA|secondhalfPLAYBOOK.com Simplifies Web Usage for Male Boomers and RetireesSite provides access to 450 news sources and eliminates search engine collection of personal data The www.secondhalfPLAYBOOK.COM is a web portal providing male boomers and retirees the information needed to make the most of out of life. The portal has over 450...|2010.0|1|500000|Internet|500000.0|technology|closed|0|0|0|0|0
341|1742.0|Oxford|Semmle|GBR|Semmle develops an engineering analytics platform to manage the software development process. Its platform serves both technical and strategic decision making by analyzing software code quality in the context of other data, such as development cost, source code, issue tickets, test coverage, team location, and version history. Semmle's...|2006.0|2|10000000|Software|2000000.0|technology|operating|0|0|0|0|0
342|1747.0|Boxborough|Senscio Systems|USA|Senscio Systems, Inc. develops information systems that organize and process data to provide insights for decision making. It focuses on intelligence management for the U.S. government and personal healthcare management for consumers. The company offers Egret, a software system that systematically analyzes electronic fund transfer data to identify...|2009.0|3|3810000|Software|1500000.0|technology|operating|0|0|0|0|0
343|1756.0|Nashville|Shareable Ink|USA|Shareable Ink, a Nashville, TN-based provider of enterprise-grade digital pen and paper applications for health care. Shareable Ink provides a software platform that enables health care organizations of all sizes to convert handwritten information on paper forms to data for electronic health records and other information systems.In addition, the...|2009.0|5|24700000|Enterprise Software|1500000.0|technology|operating|0|0|0|0|0
344|1782.0|Seattle|Simply Measured|USA|Simply Measured is the world's best social analytics platform designed to help marketers do their best work, simply. Over 100,000 marketers and 50 percent of the Interbrand 100 companies use Simply Measured daily to identify new opportunities, plan their social campaigns, optimize activities for better results, and report on their programs to...|2010.0|4|29000000|Analytics|250000.0|technology|operating|0|0|0|0|0
345|1786.0|San Francisco|Singly|USA|Today's best apps connect with other apps for + Sharing (virality) + Friending (engagement)+ Data (intelligent user experiences)+ much more...Whether you're an independent developer, a startup on AngelList, an agency that builds apps for clients or a publisher who is doing more with mobile, Singly's SDKs and products...|2010.0|3|8950000|Analytics|1950000.0|technology|acquired|0|0|0|0|0
346|1799.0|Wroclaw|Sky Storage|POL|Sky Storage provides the synchronization, sharing and data backup services to the custommers. The comapny stores the data in the Amazon cloud. Data stored in the Sky Storage servers can be access via Windows software, website, iPhone and Google Android phones.|2009.0|1|25000|Enterprise Software|25000.0|technology|operating|0|0|0|0|0
347|1800.0||SkyPhrase||Data is full of important insights that are never discovered because they are too difficult and expensive to find. Except for the most routine cases, hunting for these insights requires grappling with complex, difficult-to-learn interfaces or tedious programming. Questions about data that take moments to formulate can take hours or much longer to...|2011.0|2|250000|Analytics|250000.0|technology|acquired|0|0|0|0|0
348|1811.0|Deerfield Beach|SmartProcure|USA|SmartProcure seeks to improve the government procurement process by connecting the agencies and vendors with actual purchase order history. Agencies can save money with the best government pricing, while vendors can analyze demand & prices for their products/services. SmartProcure aggregates purchase order data from local, state and...|2011.0|3|1825000|Enterprise Software|500000.0|technology|operating|0|0|0|0|0
349|1822.0|Bozeman|Social Data Technologies|USA|Social Data Technologies, LLC develops applications that analyze social networks to build products. It offers Social Me that provides a bundle of graphs and data about users and their friends. The company was incorporated in 2012 and is based in Bozeman, Montana.|2012.0|1|200000|Software|200000.0|technology|operating|0|0|1|0|0
350|1831.0|Palo Alto|Sociogramics|USA|Sociogramics launched in 2011 on the premise that existing scores and methods for sorting and assigning consumer behaviors are obsolete in an era of Big Data. We are leveraging emerging data sets coupled with our team's machine learning expertise to fundamentally improve online identity, employment and income verification.|2011.0|1|300000|Enterprise Software|300000.0|technology|operating|0|0|0|0|0
351|1832.0|Seattle|Socrata|USA|Socrata is the market leader in making existing government data discoverable, usable, and actionable for government workers and the people they serve. Socrata provides a data-as-a-service data platform and cloud applications exclusively for city, county, state, and federal government organizations. Socrata delivers unprecedented, data-driven...|2007.0|3|54500000|Analytics|6500000.0|technology|operating|0|0|0|0|0
352|1844.0|New York|SolveBio|USA|SolveBio, founded in 2013, is a contextual knowledge hub focused on enabling pharma, biotech, and diagnostic organizations to effectively connect and use external and internal genomic information. SolveBio extracts, evaluates, and unifies complex, disparate biomedical data for life science enterprises. SolveBio is based in New York and is backed by...|2013.0|1|2000000|Biotechnology|2000000.0|technology|operating|0|0|0|0|0
353|1846.0|San Mateo|Sookasa|USA|The cloud is causing massive disruption in the enterprise. Employees are bringing their favorite cloud services to work in order to boost their productivity. However, this process exposes sensitive company data to security and compliance risks.Our goal at Sookasa is to liberate professionals to enjoy their favorite cloud services at work, while...|2011.0|2|6600000|Enterprise Software|1600000.0|technology|operating|0|0|0|0|0
354|1849.0|Seoul|Soundl.ly|KOR|Soundl.ly provides IoT manufactures & app developers with the most reliable data-over-audio technology for pairing devices instantly with zero user hassle.* Our technology is 100% software, so 10 times cheaper than Bluetooth* UX becomes far simpler since the steps to turn Bluetooth ON are eliminated* Our patented technology is based on...|2012.0|1|475181|Software|475181.0|technology|operating|0|0|0|0|0
355|1855.0|Seattle|SpaceCurve|USA|SpaceCurve is a data platform designed for the Internet of Things. The SpaceCurve platform concurrently ingests, fuses and analyzes streaming data from the Internet of Things, Industrial Internet, social media, mobile, weather and other sources with historical data at petabyte scales to allow organizations to continuously create value from data...|2009.0|4|16343297|Big Data|1100000.0|technology|operating|0|0|0|0|0
356|1877.0|Cambridge|Sqrrl|USA|Sqrrl is a Big Data Analytics company that lets organizations pinpoint and react to unusual activity by automatically uncovering hidden connections in their data.  Sqrrl's linked data analysis platform gives analysts a way to visually investigate these connections, allowing them to rapidly understand their surrounding contexts and take action....|2012.0|2|7200000|Analytics|2000000.0|technology|operating|0|0|0|0|0
357|1892.0||Stateless Networks||Performance, Visibility. Simplicity...It's time for a beautiful network. Stateless is transforming network operations for software-centric networking. Tying together deep network understanding with state-of-the-art distributed systems, cloud, data science and gaming expertise, Stateless transforms network visibility, performance and...|2012.0|1|1800000|Software|1800000.0|technology|operating|0|0|0|0|0
358|1899.0|Edinburgh|Stipso|GBR|Stipso is creative software-as-a-service for visual content marketers and brands. It enables marketers to create and publish interactive Living Infographics, which mash up polls and data visualisation and integrate into the modern marketing tech stack.|2010.0|1|310000|Data Visualization|310000.0|technology|operating|0|0|0|0|0
359|1900.0||Stirplate.io||Stirplate was founded in 2013 by Dr. Keith Gonzales to address the needs of research scientists after years of frustration with poorly designed, difficult to use science software. Stirplate provides a platform that utilizes the power of the cloud to process big data analysis, provide secured cloud storage, and easy project management within the...|2013.0|1|20000|Data Center Automation|20000.0|technology|operating|0|0|0|0|0
360|1903.0||StorPool||StorPool is software for distributed data storage.StorPool enables businesses to work with their data reliably and efficiently.StorPool makes shared storage pool out of standard drives (HDDs/SSDs) placed in standard servers. It is like virtual SAN, aggregating the performance AND capacity of all drives into a single pool of storage...|2011.0|2|261620|Data Center Infrastructure|261620.0|technology|operating|0|0|0|0|0
361|1926.0|Berlin|Swarm64|DEU|Swarm64 (swarm64.com) provides accelerators for relational databases that enable real-time analytics of high velocity data. Swarm64’s team is world-class in delivering FPGA acceleration and real-time database design. Founded in 2013, Swarm64 is backed by leading Norwegian and German venture investors. Swarm64 is a Norwegian company with operations...|2012.0|1|720496|Hardware + Software|720496.0|technology|operating|0|0|0|0|0
362|1930.0|Alpharetta|Swyzzle|USA|Swyzzle is a platform that delivers multimedia for marketing, lead Generation or eCommerce. Create cool videos that promote your products or services. Add links to additional information, documents or eCommerce shopping carts. Use our analytics to measure success and improve your marketing with every campaign. Using simple multimedia software,...|2006.0|1|90000|Software|90000.0|technology|operating|0|0|0|0|0
363|1933.0|Moscow|Synesis|RUS|Synesis Open Video Analytics Platform enables third party companies to efficiently implement intelligent video surveillance applications in various fields such as security, transportation, retail networks, banking, sports and entertainment using video analytics technologies and cloud computing.Synesis products are based on a patent-pending...|2007.0|2|1406000|Linux|1000000.0|technology|operating|0|0|0|0|0
364|1934.0|Dublin|Synference|IRL|Synference makes it easy for businesses to use sophisticated predictive analytics techniques to predict the behaviour of individual customers, and to predict the impact of business decisions on a percustomer basis. Their platform also allows businesses to automatically make decisions that optimise the metrics they care about, and provides...|2013.0|1|70000|Analytics|70000.0|technology|acquired|0|0|0|0|0
365|1938.0|Toronto|Sysomos|CAN|Sysomos offers social media monitoring and analytics products that give corporations, marketers, public relations agencies and advertisers the intelligence and insight needed to make smarter business and strategic decisions.The Sysomos platform brings business intelligence to social media, giving you instant and unlimited access to all social...|2007.0|1|250000|Business Intelligence|250000.0|technology|acquired|0|0|0|0|0
366|1968.0|Dublin|Task Messenger|IRL|Task Messenger helps you manage your daily tasks, get help from your team mates and provides teamwork statistics and analytics to drive engagement.Our mission at Task Messenger is to make teamwork visible to help teams get work done. We strongly believe that by providing the social tools for teams to interact, share and help each other we can...|2013.0|1|15000|Cloud Computing|15000.0|technology|operating|0|0|0|0|0
367|1975.0|Moscow|Tekmi|RUS|Tekmi is provider of Unified Communications. Tekmi integrate in one interface all communications:- Virtual PBX and VoIP - virtual phone numbers, IVR, callforwarding and recording, and more- Messenging - e-mail, chat, fax, voicemail- Video and audio conferencing- Data sharing, calendar and other collaboration services.Tekmi works via...|2010.0|1|1000000|Chat|1000000.0|technology|operating|0|0|0|0|0
368|1976.0|Manchester|Telepath|GBR|Telepath is a telematics company with a difference. Telepath is a fleet and personnel consultancy company. Using source telematics data we translate it into business information as a basis to advise our customers.|2011.0|1|757625|Software|757625.0|technology|operating|0|0|0|0|0
369|1981.0|San Jose|Temnos|USA|Big data analysis has been a boon for spotting trends and making business decisions based on structured information such as revenue, clicks, and views. But what about textual content? Blog posts, articles, reports, and other documents consist of free-form text and are not structured the way databases are. Although the promise of the Semantic Web is...|2013.0|1|1500000|Enterprise Software|1500000.0|technology||0|0|0|0|0
370|1982.0|Menlo Park|Tempo AI|USA|Tempo AI, Inc. was founded at SRI International in 2011 by mobile veteran Raj Singh, Microsoft  veteran Corey Hulen, and Thierry Donneau-Golencer of SRI. Tempo AI leverages sophisticated virtual personal assistant technology from SRI International, the birthplace of the Internet, the computer mouse and more recently Siri.In February 2013, Tempo...|2011.0|2|12500000|Apps|2500000.0|technology|operating|1|0|0|0|0
371|1987.0||Terascore||Terascore is developing an educational tool for teachers to create, administer, and manage tests entirely online.   Scores and results are available immediately and  teachers get instant analytics on question quality, difficulty, student performance.   Any questions created can be stored in a question bank for reuse. Terascore aims to move all...|2012.0|1|100000|Software|100000.0|technology|operating|0|0|0|0|0
372|1991.0|Amherst|Texifter|USA|Texifter's cloud-based solutions reduce the cost of managing large volumes of unstructured text documents and help users create value from millions of items imported from social media, federated search, bulk email extraction, and electronic document repositories. Texifter provides access to a variety of social data via DiscoverText,...|2009.0|1|180000|Text Analytics|180000.0|technology|operating|0|0|0|0|0
373|1993.0|Madison|Thalchemy|USA|Thalchemy Corp. is engaged in developing neurally-inspired algorithms and accelerators to enable continuous sensory processing in smartphones and other battery-operated devices. Its algorithms mimic the operation of the mammalian thalamus, which serves as the routing, filtering, and preprocessing point for sensory data on its way to the neocortex....|2012.0|1|650000|Information Technology|650000.0|technology|operating|0|0|0|0|0
374|2010.0|Mountain View|Think Big Analytics|USA|Think Big Analytics provides services to assemble Big Data applications. The company provides data science and engineering services to assemble custom applications oriented towards business outcomes. Its “test and learn” methodology was created for Big Data projects to prioritize initiatives and learn from frequent releases.|2010.0|2|4200010|Big Data|3000000.0|technology|acquired|0|0|0|0|1
375|2026.0|Halifax|TopLog|CAN|topLog turns System Log data into intelligence. By utilizing state-of-the-art Machine Learning techniques and providing an interactive user interface, topLog gives System Administrators better insight into what is happening to their IT resources. Our unique approach saves time and money, allowing for quick and effective event troubleshooting and...|2013.0|1|400000|Software|400000.0|technology|operating|0|0|0|0|0
376|2031.0|San Francisco|Tout|USA|Tout is the TV network for the Internet. A spin-out from the Stanford Research Institute (SRI International), Tout's Personalized TV Technology is the first patented AI technology that delivers targeted video programming based on who you are and where you are across the web. Tout works with more than 300 leading content producers and over...|2010.0|4|24109500|Video|2000000.0|technology|operating|0|0|0|0|0
377|2036.0||Track the Bet||TracktheBet.com is a sports betting analytics company that enables users to manage their sports bets with different reports, graphs and alerts. Using this software, sports bettors can become more aware of their betting and money management habits.Users can also receive customized, daily e-mail alerts and Saved reports to help stay on top of...|2009.0|1|25000|Technology|25000.0|technology|operating|0|0|0|0|0
378|2037.0||TrackMaven||Marketers report on their results for two reasons: to prove their value, and to improve results.  TrackMaven is the only marketing analytics platform that gives marketers the ability to do both across all of their digital channels. TrackMaven’s marketing analytics platform integrates with all the tools marketers are already using to measure...|2012.0|2|7750000|Analytics|1250000.0|technology|operating|0|0|0|0|0
379|2041.0|London|Trampoline Systems|GBR|Trampoline Systems is a London-based developer of Enterprise Social Computing software. Trampoline's technologies analyse email, blogs and other data sources inside the corporation to understand each person's expertise and map relationships across the corporate ecosystem.Trampoline Systems Ltd. was founded in 2003 and is based in...|2003.0|5|7669661|Enterprise Software|400000.0|technology|operating|0|0|0|0|0
380|2052.0|Charlotte|Tresata|USA|Tresata develops software platform for real-time customer intelligence management. Its software enables businesses to monetize customer data by collecting, curating, computing, and converting it to customer intelligence across all existing and growing data assets and at a segment of one. Tresata's products include OPTIMUS, TREK, TREE, ORION,...|2011.0|2|1250000|Analytics|750000.0|technology|operating|0|0|0|0|0
381|2055.0|Jersey City|Trigence|USA|Trigence Corp. offers application virtualization solutions for the data centers in Canada and internationally. The company provides Trigence AE software, which encapsulates applications at a level above the operating system and creates Application Capsules, which turn applications into a discrete object to create a virtualized environment, where...|2004.0|4|15100000|Software|1100000.0|technology|acquired|0|0|0|0|0
382|2059.0||Trist||Trist provides specific, real-time location insights through foot traffic and demographic analytics.  These analytics identify specific marketing and advertising opportunities that allow our clients to run more targeted and efficient campaigns. Our mobile application enables our users to update our data sets with real-time information, making our...|2012.0|1|500000|Analytics|500000.0|technology|operating|0|0|0|0|0
383|2065.0|Las Vegas|Trustifi|USA|"Trustifi is an email visibility and security company providing a SaaS solution that protects businesses from email vulnerabilities and compliance risks.
Basic email is extremely vulnerable to being breached because cybercriminals are always looking to steal private and Personally Identifiable Information (PII). As stolen data is worth a lot of..."|2005.0|1|1000000|Software|1000000.0|technology|operating|0|0|0|0|0
384|2069.0|Mountain View|Tubular Labs|USA|Tubular is the leading global video measurement and analytics platform that powers broadcasters, publishers, and brands to create successful content and scale audiences faster. We provide the most complete picture of what video consumers watch and enable companies to grow digital audiences and sell brand integrations to win in the ever evolving...|2012.0|4|15150000|Analytics|650000.0|technology|operating|0|0|0|0|0
385|2070.0|Raleigh|Tuee|USA|Tuee is a guest relationship management (GRM) tool used by service-based businesses like restaurants to improve retention marketing and operational proficiency. Tuee uses a tablet system to capture experiential and contact data from 80% of guests at the point of sale. Tuee then uses that data to send instant operational alerts, personalize email...|2012.0|2|190000|Analytics|115000.0|technology|operating|0|0|0|0|0
386|2077.0|London|TwentyPeople|GBR|TwentyPeople is a London-based, rapid-prototyping and digital design company. We create minimum viable products and push the most successful concepts out into the world. Most notably, we made:FRUJI (fruji.com): Professional Twitter Analytics ServiceBUFFERGRAM (buffergram.com): Instagram Scheduler and Web PostingMEDIUMSOUNDS...|2011.0|1|13755|Search|13755.0|technology|operating|0|0|0|0|0
387|2079.0|Linköping|Twingly|SWE|Twingly is a data mining company from Linköping that was founded in 2006. We focus on indexing blogs and strive towards the best coverage, quality and support of mainly European languages. Today we are indexing 75+ million blogs from all over the world. Apart from the data mining business we also provide companies with solutions to find relevant...|2006.0|1|1350500|Search|1350500.0|technology|operating|0|0|0|0|0
388|2092.0|Los Angeles|Unfold|USA|Unfold is flattening the playing field for policy change.  We are the comprehensive toolkit for corporations, advocacy groups, and trade associations to maximize effectiveness and impact in government relations. We determine what bills to track, which legislator to contact, and who are the influencers.Unfold is bringing predictive analytics and...|2010.0|1|320000|Big Data|320000.0|technology|operating|0|0|0|0|0
389|2105.0||UserMojo||UserMojo is a User Experience Analytics platform that takes the largely fuzzy world of User Experience and distills it down into a quantitative perspective that is actionable and easily understood.|2010.0|1|18000|Analytics|18000.0|technology|closed|0|0|0|0|0
390|2108.0||Uversity||Uversity is an industry leading mobile and data solutions company currently partnered with over 140 colleges & universities to improve enrollment and retention. The company helps colleges connect students with the people and information they need to have a transformative college experience through its two products, Schools App and Uchat. Over...|2007.0|6|10890001|Predictive Analytics|580000.0|technology|operating|0|0|0|0|0
391|2115.0|Boulder|VMO Systems|USA|VMO Systems Inc. is a mobile server and content delivery technology company founded in February 2012 and based in Boulder, Colorado. VMO Systems is developing a handheld MicroServer with removable, high-capacity data modules for the defense, government and commercial markets.|2012.0|1|2592115|Software|2592115.0|technology|operating|0|0|0|0|0
392|2121.0|New York|Veenome|USA|Veenome automatically translates videos into data at a very large scale to help Ad Networks and Publishers lift their CPMs through targeting, reduce fraud through viewability detection and eliminate brand safety/objectionable content concerns.Specifically the data that we create from these videos includes:IAB Category, IAB Subcategory,...|2011.0|3|2100000|Video|600000.0|technology||0|0|0|0|0
393|2132.0|Santa Clara|Veristorm|USA|Veristorm brings in industry's first Hadoop Big Data management platform for System z Linux®, and it delivers the superior security, performance, reliability and TCO you've come to expect on System z®. Special data connectors eliminate offloading costs and risks for DB2® and others.  Veristorm's Big Data platform allows organizations...|2013.0|1|1000000|Software|1000000.0|technology|operating|0|0|0|0|0
394|2133.0|Vienna|Vero Analytics|USA|Vero allows users to focus on the business of data instead of the engineering of data.Tell Vero where your data lives, how to slice and dice it, and Vero will do the rest. Our underlying knowledge graph engine can easily build complex datasets from any database with little effort. Vero is the perfect companion tool to your favorite...|2013.0|1|550000|Analytics|550000.0|technology|operating|0|0|0|0|1
395|2135.0|Paris|Verteego (Emerald Vision)|FRA|Verteego is a descriptive analytics and predictive technology vendor that makes turning Data into sound business value real. Verteego designs and provides smart data management solutions targeted to solve daily operational problems for our client organizations. We are also the makers of the Verteego Data Suite, a best-of-breed free and open...|2008.0|2|155379|Internet|155379.0|technology|operating|0|0|0|0|0
396|2159.0|New York|Visual Revenue|USA|Founded in 2010, Visual Revenue, Inc. builds a real-time predictive analytics platform that makes human editors the most powerful force in today’s data-driven newsrooms. This helps media organizations to distinguish their brands. The Visual Revenue Platform is the only real-time analytics solution that is designed specifically to enhance the...|2010.0|2|2212000|Predictive Analytics|512000.0|technology|acquired|0|0|0|0|0
397|2185.0||Wagon||We're building a one-click, no setup way to collaboratively create, visualize, and share data analysis — think Google Docs for data. Effortlessly import from anywhere, construct drag & drop charts, write custom SQL, build dashboards, and securely share them with your team.|2014.0|2|2000000|Data Visualization|2000000.0|technology|operating|0|0|0|0|0
398|2188.0|Belgrade|Warrantly|SRB|Warrantly is the service that businesses and personals can use to store their warranties in one place so they won't lost them any more. They can track bought items through warranty period, report problems and more. Retailers and manufacturers can use this data to improve their products and gain new customers.|2014.0|1|19252|Web Hosting|19252.0|technology|operating|0|0|0|0|0
399|2189.0||Warwick Analytics|GBR|Warwick Analytics offers advanced predictive analytics and process automation. Using Warwick Analytic's proprietary technology Optimised Learning, Its flagship product, PrediCX, automatically classifies data involving a lot of text by using machine learning to label concepts rather than rules/concepts, and requires minimum human effort...|2011.0|1|400000|Analytics|400000.0|technology|operating|0|0|0|0|1
400|2190.0|San Francisco|WaterSmart Software|USA|WaterSmart Software provides intelligence beyond the meter to make the lives of water utility managers easier. Water providers using WaterSmart’s cloud-based, customer engagement and analytics platform have been proven to reduce costs, protect revenue, and increase customer satisfaction by more than 25%. WaterSmart recently won the globally coveted...|2009.0|3|6350000|Software|900000.0|technology|operating|0|0|0|0|0
401|2203.0|Tel Aviv|WeissBeerger|ISR|WeissBeerger leverages real-time data and The Internet of Things to revolutionize the relationship between breweries, bars, and consumers. By combining powerful software with a suite of hardware products, WeissBeerger enables breweries to have more access to bar operations and consumer behavior than ever before. In addition, they guarantee that the...|2010.0|2|1000000|Analytics|1000000.0|technology|operating|0|0|0|0|0
402|2207.0||Wheelwell, Inc.||Wheelwell is a visual marketplace for the automotive parts and services market. By leveraging the combined knowledge of enthusiasts, service professionals and brands, our platform aggregates the massive amount of disparate automotive data and turns it into meaningful information consumers can use to easily find the products and services they need....|2012.0|2|130000|Big Data|80000.0|technology|operating|0|0|0|0|0
403|2225.0|Cupertino|WittyParrot|USA|WittyParrot is a cloud based SaaS Company focused on enabling effective and consistent communication and content collaboration with insightful analytics among Sales, Marketing and Customer Support functions. WittyParrot delivers right content instantly for emails, presentations, RFPs and SOWs and makes communication effective, consistent, fast and...|2012.0|1|1000000|Software|1000000.0|technology|operating|0|0|0|0|0
404|2226.0|Coimbra|Wizdee|PRT|Wizdee is a leading company in natural language processing, machine learning and semantic search. Our mission is to empower everyone with easy access to data. We developed a technology that allows users to freely explore data by themselves just by dictating or typing queries in a search box using everyday language.Our search engine...|2009.0|1|1045607|Business Intelligence|1045607.0|technology|operating|0|0|0|0|0
405|2229.0|Amsterdam|Wonderflow|NLD|Wonderflow is the all in one analytics platform that enables companies to improve their consumer intimacy using consumer feedbacks analysis.|2013.0|1|20658|Internet|20658.0|technology|operating|0|0|0|0|0
406|2239.0|Eden Prairie|Xcedex|USA|Xcedex is a leading provider of software products and services which help organizations with physical to virtual(P2V), virtual to virtual(V2V), virtual to cloud(V2C), and data center simplification. X_FactorÂ©, Xcedexâ€™s discovery and device intelligence software product, features an agent less architecture enabling an organizationâ€™s entire...|2008.0|1|500000|Software|500000.0|technology|operating|0|0|0|0|0
407|2241.0|San Francisco|Xockets|USA|Xockets builds hardware and software acceleration into appliances for Big Data processing. Traffic management, high speed memory and dense computational capacity enables these solutions at a fraction of the server and power resources required for the standard approaches.Xockets was formed in 2012, and graduated from the Alchemist accelerator in...|2012.0|1|28000|Big Data Analytics|28000.0|technology|operating|0|0|0|0|0
408|2244.0|New York|Xplr Software|USA|Xplr Software is reinventing the insight discovery and analytics market with a state-of-the-art Artificial Intelligence and Machine Learning platform that gives businesses the power to effortlessly build enterprise-grade intelligent data solutions.The Xplr™ platform components are being used to both build and enhance advanced search and...|2012.0|1|150000|Data Visualization|150000.0|technology|operating|0|0|0|0|0
409|2248.0|Mountain View|YOUnite|USA|YOUniteÂ®'s vision is to enable a distributed global personal information exchange for businesses and organizations and individuals.Using the YOUniteÂ® APIs, developers can create applications that will propagate information between multiple devices/clients, users and organizations without requiring data to be stored in a central...|2006.0|1|1300000|Software|1300000.0|technology|operating|0|0|0|0|0
410|2249.0|Daresbury|YR Free|GBR|YR Free focuses on ethical, data, image and video that empowers people with the capability to stream live events from their mobile phones to central servers. This allows audio/visual, data and image recording of events as they happen, delivered in real time and automatically directed to specific subscribers.Whether you are a private...|2009.0|1|71370|Video|71370.0|technology|operating|0|0|0|0|0
411|2259.0|New York|Yhat|USA|Yhat (pronounced Y-hat) provides an end-to-end data science platform for developing, deploying, and managing real-time decision APIs.Yhat eliminates painful IT obstacles involved in cloud-based data science like server setup and config. With Yhat, data scientists can transform static insights into production-ready decision making APIs that...|2013.0|1|1000000|Predictive Analytics|1000000.0|technology|operating|0|0|0|0|0
412|2283.0|Boston|Zerto|USA|Zerto provides enterprise-class disaster recovery and business continuity solutions for virtualized data centers and cloud environments.In the event of a disaster, recovering your company’s terrabytes of data and the business processes you rely on is something you may rarely think about, but something your IT department deals with every day....|2009.0|5|60200000|Enterprise Software|200000.0|technology|operating|0|0|0|0|0
413|2285.0|Portland|Zevez Corporation|USA|Zevez Corporation provides accounts payable credit card systems to streamline payments to vendors, improve cash flow, and save on banking fees.Zevez Corporation also provides data services and analytics to assist corporate customers maximize their A/P efficiencies.|2003.0|3|2328038|Software|1953038.0|technology|operating|0|0|0|0|0
414|2288.0|Reston|Zoomdata|USA|Zoomdata is reinventing business intelligence (BI) from the ground up. The company’s high-performance BI engine and visual analytics allow users to discover new opportunities and solve problems that are too big or too hard to solve using conventional BI tools. Zoomdata’s interactive dashboards, native modern data connectors, scalable microservices...|2012.0|3|22200000|Big Data Analytics|1100000.0|technology|operating|0|0|1|0|0
415|2296.0||aiHit||aiHit is a provider of company data to the business information, market research and lead generation industries. They specialize in collecting company information from the World Wide Web. Every day, they crawl through millions of websites, collecting information on companies. In addition, they process thousands of news sources for company...|2007.0|2|7500000|Artificial Intelligence|2000000.0|technology|operating|1|0|0|0|0
416|2298.0||atCollab||atCollab is a web-based application that organizes transparent and efficient procurement process in companies.Provided analytics and performance monitoring reduce risks of erroneous decisions and increase motivation of the procurement team to negotiate best deals for the company. The simplicity of RFPs and Tenders management within the...|2012.0|1|40000|Cloud Computing|40000.0|technology|operating|0|0|0|0|0
417|2301.0|São Paulo|b-datum|BRA|b-datum is a Brazil-based provider of backup solutions in the cloud that caters to small and medium-sized businesses.  Its solution is ideal for businesses like pharmacies, online retailers, convenience stores, laboratories and others that require absolute certainty in data protection for information like customer records, business transactions...|2012.0|1|1300000|Enterprise Software|1300000.0|technology|operating|0|0|0|0|0
418|2305.0||biNu||In a world where smartphones continue to penetrate the market, more and more users have the physical ability to connect to the Internet. However, high mobile data costs act as a restrictive barrier and remain completely unaffordable.At biNu, we want to solve the data problem because we believe that people deserve to be entertained and engaged...|2008.0|5|7620000|Twitter Applications|600000.0|technology|operating|0|0|0|0|0
419|2306.0|Kitchener|bitHound|CAN|It’s not hard to write code. It’s hard to write clean, efficient and maintainable software. bitHound is a software analytics solution that provides developers with the information required to build the best software possible. bitHound offers developers valuable insights into their software projects and provides relevant actions to improve code...|2013.0|1|2000000|Software|2000000.0|technology|operating|0|0|0|0|0
420|2314.0||cielo24||cielo24 delivers searchable captions for large media platform partners in the online education, enterprise, and entertainment markets. Their industrial grade platform creates high quality, searchable data from unstructured media including indexes, transcripts and captions. Their specialty is delivering highly integrated, customized, scalable...|2012.0|1|915000|Search|915000.0|technology|operating|0|0|0|0|0
421|2315.0|London|cloud.IQ|GBR|cloud.IQ is an AI and machine learning based automated conversion rate optimisation platform for e-commerce businesses. Powered by real-time data and analytics, the cloud.IQ technology works to optimise the customer journey without requiring any website changes, significantly growing online revenue. Co-founded in 2012 by James Critchley and Paul...|2005.0|1|378812|SMS|378812.0|technology|operating|0|0|0|0|0
422|2319.0|Reykjavík|datatracker|ISL|Datatracker helps business professionals gather dispersed online data and convert it into a structured dataset which then can be integrated with business intelligence software for further analysis.  We offer a web-based solution which allows ANY user to create trackers to retrieve precise user-defined data.Our solution makes it easy for sales...|2012.0|1|16000|Analytics|16000.0|technology|closed|0|0|1|0|0
